Date,RegionName,State,Metro,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
1/31/2020,Keokuk County,IA,,1799,801,0.0154,0.0179,-0.0164,4247
1/31/2020,Blanco County,TX,,1800,1365,-0.0074,-0.0072,0.0228,4345
1/31/2020,Towns County,GA,,1801,1269,0.0076,-0.0192,0.0348,9584
1/31/2020,Kemper County,MS,Meridian,1802,898,0.0181,0.0196,0.0246,1461
1/31/2020,Ritchie County,WV,,1803,851,0.0105,0.0062,0.0124,3648
1/31/2020,Perry County,AR,Little Rock-North Little Rock-Conway,1804,823,0.0114,0.0363,0.0428,3469
1/31/2020,Holt County,NE,,1805,864,0.0133,0.0336,-0.0362,3386
1/31/2020,Martin County,IN,,1806,833,-0.0051,-0.0077,0.0191,3862
1/31/2020,Emmet County,IA,,1807,767,-0.0059,-0.0359,-0.0225,4341
1/31/2020,Clinton County,KY,,1808,861,0.0013,0.0105,0.0367,2759
1/31/2020,Parmer County,TX,,1809,1185,0.0021,-0.0206,0.0394,1880
1/31/2020,Webster County,MS,,1810,864,-0.0041,0.0011,-0.017,3360
1/31/2020,Ochiltree County,TX,,1811,1106,0.0039,-0.0067,0.0186,2110
1/31/2020,Lewis County,MO,Quincy,1812,789,0.0023,0.0397,-0.0187,2428
1/31/2020,Nemaha County,KS,,1813,848,0.0105,-0.0082,0.0012,3935
1/31/2020,Nantucket County,MA,,1814,2767,-0.0076,-0.0579,-0.0259,9923
1/31/2020,Teton County,ID,Jackson,1815,1416,0.0254,0.0612,0.0881,5889
1/31/2020,Ralls County,MO,Hannibal,1816,945,-0.0055,0.0253,0.0382,4294
1/31/2020,Howard County,MO,,1817,894,0.0121,0.0384,0.0233,3575
1/31/2020,Butte County,SD,,1818,980,-0.016,0.0079,-0.0145,1166
1/31/2020,Metcalfe County,KY,Glasgow,1819,814,-0.0196,-0.0208,-0.0171,2656
1/31/2020,Rice County,KS,,1820,740,-0.0109,-0.0235,-0.0106,4463
1/31/2020,Lanier County,GA,Valdosta,1821,1031,0.0168,0.0143,0.024,2981
1/31/2020,Cumberland County,VA,,1822,1218,-0.0253,-0.0023,0.0222,3377
1/31/2020,Yuma County,CO,,1823,1615,-0.01,-0.0188,0.0552,2866
1/31/2020,White Pine County,NV,,1824,1263,0.0106,-0.014,0.0227,3531
1/31/2020,Cheyenne County,NE,,1825,869,0.0002,-0.0136,-0.0681,4036
1/31/2020,Dimmit County,TX,,1826,1164,0.0022,-0.0081,0.0509,2062
1/31/2020,Brown County,KS,,1827,850,0.021,0.0117,0.0113,4096
1/31/2020,Camden County,NC,Elizabeth City,1828,1251,-0.0231,-0.0276,-0.0051,4892
1/31/2020,Johnson County,GA,Dublin,1829,982,0.0077,0.0008,0.0422,2548
1/31/2020,Valley County,ID,,1830,1295,-0.0022,-0.0094,0.0573,12312
1/31/2020,Humboldt County,IA,,1831,802,-0.0094,-0.0261,-0.0389,4098
1/31/2020,Saint Clair County,MO,,1832,781,0.0016,0.0052,0,4192
1/31/2020,Richland County,MT,,1833,1223,0.0173,0.0144,0.2117,3015
1/31/2020,Ozark County,MO,,1834,859,0.0045,0.0188,0.0671,3094
1/31/2020,Calhoun County,IA,,1835,809,0.0241,0.0007,-0.0167,4512
1/31/2020,Linn County,KS,Kansas City,1836,871,0.0141,0.034,0.0748,4729
1/31/2020,Pratt County,KS,,1837,797,-0.0057,0.0136,0.0269,4081
1/31/2020,Stephens County,TX,,1838,1218,0.0039,0.0052,0.0064,1987
1/31/2020,Hickory County,MO,,1839,809,-0.0127,0.016,0.0503,3535
1/31/2020,Howard County,IA,,1840,848,-0.002,0.0181,0.0647,3837
1/31/2020,Wilkinson County,GA,,1841,932,0.0129,-0.008,-0.0108,3284
1/31/2020,Irwin County,GA,,1842,1045,-0.0014,-0.0066,0.0492,3025
1/31/2020,McLean County,KY,Owensboro,1843,839,-0.0275,-0.0257,0.0015,1361
1/31/2020,Livingston County,KY,Paducah,1844,818,-0.0188,-0.0129,0.0012,2547
1/31/2020,Montgomery County,AR,,1845,798,-0.0219,0.0024,0.022,4062
1/31/2020,Morgan County,UT,Ogden-Clearfield,1846,1533,0.001,-0.0155,0.0158,3079
1/31/2020,Kiowa County,OK,,1847,753,-0.0201,0.0049,0.0255,3775
1/31/2020,Marshall County,MN,,1848,904,-0.0093,-0.0185,-0.0717,1320
1/31/2020,Hancock County,GA,Milledgeville,1849,975,0.0032,-0.0186,-0.0167,3626
1/31/2020,Caldwell County,MO,Kansas City,1850,886,-0.0028,0.0122,0.0562,3609
1/31/2020,Love County,OK,,1851,865,-0.0005,-0.0332,0.0079,3301
1/31/2020,Palo Alto County,IA,,1852,844,0.02,0.0127,0.0252,4169
1/31/2020,Clay County,WV,Charleston,1853,807,-0.0037,0.0073,0.02,3111
1/31/2020,Greene County,IA,,1854,871,0.0097,0.0125,0.0133,4098
1/31/2020,Terrell County,GA,Albany,1855,988,0.004,-0.0139,0.0041,3269
1/31/2020,Crittenden County,KY,,1856,828,-0.0135,0.0005,0.0268,2419
1/31/2020,Deer Lodge County,MT,,1857,943,-0.0289,0.0082,0.0232,4059
1/31/2020,Clarke County,IA,,1858,861,0.0193,0.0289,-0.033,3614
1/31/2020,Benewah County,ID,,1859,1136,0.0156,0.0014,0.0609,1673
1/31/2020,Wilcox County,GA,,1860,973,0.0176,0.0137,0.0651,1945
1/31/2020,Richmond County,VA,,1861,1315,-0.011,0.0265,0.0393,2639
1/31/2020,Beaverhead County,MT,,1862,1232,0.0105,-0.0175,0.0025,3702
1/31/2020,Monona County,IA,,1863,857,0.0193,0.0158,0.0097,4108
1/31/2020,Rosebud County,MT,,1864,1128,0.0071,0.0336,0.0299,1524
1/31/2020,Brewster County,TX,,1865,1311,0.0043,-0.0256,-0.0274,2659
1/31/2020,Tyler County,WV,,1866,857,0.0022,0.0149,0.0208,3780
1/31/2020,Dawes County,NE,,1867,901,0.0039,-0.0056,-0.0521,3164
1/31/2020,Maries County,MO,,1868,884,0.0081,0.0478,0.0386,2909
1/31/2020,Webster County,WV,,1869,797,0.0078,0.0213,-0.0309,3373
1/31/2020,Hamilton County,NE,Grand Island,1870,1016,0.0034,-0.039,-0.0037,3599
1/31/2020,Montgomery County,GA,Vidalia,1871,1060,0.0233,0.0175,0.0723,2429
1/31/2020,Stillwater County,MT,,1872,1197,-0.0079,-0.0306,0.0118,4336
1/31/2020,Archer County,TX,Wichita Falls,1873,1172,-0.0014,0.0159,-0.0348,2978
1/31/2020,Greene County,AL,,1874,935,-0.0024,0.0097,0.0615,1657
1/31/2020,Jack County,TX,,1875,1224,-0.0052,-0.0155,-0.0052,1242
1/31/2020,Quay County,NM,,1876,869,-0.023,-0.0568,-0.154,3484
1/31/2020,Twiggs County,GA,Macon-Bibb County,1877,955,0.0096,0.0397,0.0385,2810
1/31/2020,Nevada County,AR,Hope,1878,769,-0.0015,0.0118,0.0238,3089
1/31/2020,Mathews County,VA,Virginia Beach-Norfolk-Newport News,1879,1363,0.0005,0.0066,0.0213,2002
1/31/2020,Dawson County,MT,,1880,1078,-0.0179,-0.0033,0.0728,3105
1/31/2020,McLean County,ND,,1881,912,0.0189,0.0243,-0.0072,3043
1/31/2020,Harrison County,MO,,1882,764,-0.0077,-0.071,-0.0491,3481
1/31/2020,Turner County,GA,,1883,921,0.012,0.0216,0.0497,2608
1/31/2020,Lucas County,IA,,1884,858,0.0001,0.0327,-0.0105,3198
1/31/2020,Coleman County,TX,,1885,1173,0.0048,0.0184,0.0582,1092
1/31/2020,Woods County,OK,,1886,764,-0.0189,-0.0135,-0.0397,3531
1/31/2020,Lafayette County,FL,,1887,1427,0.0011,-0.0226,0.0132,1780
1/31/2020,Graham County,NC,,1888,1188,0.0211,0.0114,0.0333,4476
1/31/2020,Benton County,IN,Lafayette-West Lafayette,1889,894,-0.0037,-0.0231,0.0313,3480
1/31/2020,Cedar County,NE,,1890,857,-0.02,-0.0604,-0.0602,3447
1/31/2020,Monroe County,MO,,1891,856,0.0116,0.0285,0.0478,3732
1/31/2020,Clearwater County,ID,,1892,1167,0.012,-0.0059,0.0794,3264
1/31/2020,Davis County,IA,Ottumwa,1893,884,0.0265,0.0432,0.0223,3010
1/31/2020,Seminole County,GA,,1894,1033,0.0113,0.0075,0.0796,3417
1/31/2020,Pocahontas County,WV,,1895,853,0.0083,0.0196,0.0061,9277
1/31/2020,Prairie County,AR,,1896,766,0.0018,0.031,0.0162,3015
1/31/2020,Knox County,NE,,1897,864,0.0198,0.0103,-0.0498,3068
1/31/2020,Gilmer County,WV,,1898,840,0.0261,0.0432,0.0435,2630
1/31/2020,Cleveland County,AR,Pine Bluff,1899,797,-0.0064,-0.058,0.011,2648
1/31/2020,Platte County,WY,,1900,1088,0.0185,0.0374,0.1078,3741
1/31/2020,Oscoda County,MI,,1901,813,-0.022,-0.0195,-0.0088,1036
1/31/2020,Coffey County,KS,,1902,787,0.0006,-0.0032,0.033,3585
1/31/2020,Franklin City,VA,,1903,1220,-0.0228,0.0098,0.03,3500
1/31/2020,Johnson County,WY,,1904,1015,0.0074,0.0124,0.0396,3389
1/31/2020,Hancock County,KY,Owensboro,1905,904,0.0176,0.0121,0.0202,1773
1/31/2020,Choctaw County,MS,,1906,921,0.021,0.0611,0.0179,2223
1/31/2020,Clay County,KS,,1907,821,0.02,-0.0178,-0.0251,3814
1/31/2020,Washakie County,WY,,1908,884,-0.0178,-0.0044,-0.0137,3221
1/31/2020,Hamilton County,TX,,1909,1162,0.0171,0.0051,0.015,2586
1/31/2020,Warren County,IN,,1910,943,-0.0012,-0.0268,0.0468,3295
1/31/2020,Somervell County,TX,Dallas-Fort Worth-Arlington,1911,1375,0.0004,0.023,0.0337,2955
1/31/2020,Shannon County,MO,,1912,762,-0.0041,0.0172,0.0279,3394
1/31/2020,Daviess County,MO,,1913,797,-0.0086,-0.0446,-0.0543,3410
1/31/2020,Butler County,NE,,1914,914,-0.0122,-0.056,-0.0166,3428
1/31/2020,Keith County,NE,,1915,887,0.001,-0.002,-0.0317,3762
1/31/2020,Liberty County,FL,,1916,1214,-0.0277,0.0006,0.0458,1678
1/31/2020,Richardson County,NE,,1917,873,0.0029,0.0257,0.0077,3635
1/31/2020,Turner County,SD,Sioux Falls,1918,1002,0.0107,-0.0066,0.0334,2850
1/31/2020,Newton County,AR,Harrison,1919,827,0.0074,-0.0018,0.0339,1540
1/31/2020,Lyon County,KY,,1920,866,-0.0227,-0.039,-0.0486,1601
1/31/2020,Conejos County,CO,,1921,1503,0.0227,0.0525,0.1484,3007
1/31/2020,Ballard County,KY,Paducah,1922,832,-0.0116,-0.0196,-0.0211,2156
1/31/2020,Custer County,SD,Rapid City,1923,1018,-0.0194,-0.0331,-0.0316,4521
1/31/2020,Doddridge County,WV,Clarksburg,1924,873,0.0137,0.0188,0.0256,2949
1/31/2020,Searcy County,AR,,1925,792,0.0072,0.017,0.0001,2275
1/31/2020,Dallas County,AR,,1926,818,0.0146,0.0207,0.0734,1243
1/31/2020,Anderson County,KS,,1927,857,0.0016,0.0014,0.0558,3611
1/31/2020,Lincoln County,GA,Augusta-Richmond County,1928,1301,0.003,0.0464,0.1099,3366
1/31/2020,Tillman County,OK,,1929,702,0.0129,-0.0133,-0.0079,3259
1/31/2020,Monroe County,IA,,1930,871,0.0066,0.0135,-0.0233,2945
1/31/2020,Doniphan County,KS,St. Joseph,1931,851,0.0068,-0.0006,0.0177,2791
1/31/2020,Lemhi County,ID,,1932,1190,0.0023,0.0242,0.1287,4267
1/31/2020,Perry County,TN,,1933,958,0.025,0.0494,0.0572,3037
1/31/2020,Thomas County,KS,,1934,821,0.0213,0.0162,-0.0143,3015
1/31/2020,Dade County,MO,,1935,784,0.0029,0.0224,0.0352,2417
1/31/2020,Clay County,TN,,1936,933,-0.025,-0.0153,0.0332,3071
1/31/2020,Kingman County,KS,Wichita,1937,774,-0.0059,-0.0065,0.0038,3853
1/31/2020,Swisher County,TX,,1938,1018,-0.0259,-0.0326,-0.0211,1715
1/31/2020,Grant County,KS,,1939,926,-0.0033,0.0214,0.071,2093
1/31/2020,Presidio County,TX,,1940,1216,-0.0223,0.0183,-0.073,2169
1/31/2020,Power County,ID,,1941,1053,-0.0063,-0.018,-0.0116,1785
1/31/2020,Randolph County,GA,,1942,950,0.0165,0.0049,0.0268,2354
1/31/2020,Pendleton County,WV,,1943,897,0.0117,0.0363,-0.0596,4580
1/31/2020,Madison County,MT,,1944,1273,0.0005,-0.0392,-0.0349,5906
1/31/2020,Adair County,IA,,1945,884,0.0212,0.0143,-0.0096,3264
1/31/2020,Lafayette County,AR,,1946,751,-0.0028,0.0465,-0.0533,2911
1/31/2020,Calhoun County,WV,,1947,825,0.0074,-0.0017,0.0133,2703
1/31/2020,Pleasants County,WV,,1948,875,0.0103,0.0049,0.0287,2849
1/31/2020,Van Buren County,IA,,1949,829,0.0142,0.0208,-0.0078,3493
1/31/2020,Jefferson County,NE,,1950,863,-0.0044,-0.0235,-0.0285,3386
1/31/2020,Major County,OK,,1951,841,-0.0068,-0.0023,-0.0003,2737
1/31/2020,Union County,IN,Cincinnati,1952,885,-0.0165,-0.0399,0.0804,2971
1/31/2020,Fremont County,IA,,1953,846,0.0158,0.0296,-0.0268,3373
1/31/2020,Wheeler County,GA,,1954,972,0.0287,0.0459,0.0832,1130
1/31/2020,Refugio County,TX,,1955,1231,-0.025,-0.0199,-0.0006,2780
1/31/2020,Rappahannock County,VA,Washington-Arlington-Alexandria,1956,1634,0.0198,0.0214,0.0251,4450
1/31/2020,Valley County,MT,,1957,1037,-0.0049,0.0306,0.0866,2978
1/31/2020,San Miguel County,CO,,1958,1850,-0.0061,-0.0408,-0.0038,7599
1/31/2020,Henderson County,IL,Burlington,1959,982,0.0288,0.0098,-0.01,2403
1/31/2020,Pocahontas County,IA,,1960,726,0.004,-0.0134,-0.0616,3487
1/31/2020,Woodruff County,AR,,1961,720,0.0166,0.0221,-0.0682,2590
1/31/2020,Goliad County,TX,Victoria,1962,1423,0.0029,0.0101,0.0458,1499
1/31/2020,Weston County,WY,,1963,1051,0.025,0.0654,0.0895,2275
1/31/2020,Nicholas County,KY,,1964,869,-0.0218,-0.0343,-0.0285,1339
1/31/2020,Ida County,IA,,1965,802,0.0113,0.0067,-0.0327,2318
1/31/2020,Crook County,WY,,1966,1100,0.0288,0.0468,0.1263,2654
1/31/2020,Wabaunsee County,KS,Topeka,1967,908,-0.0197,-0.0732,0.0037,3134
1/31/2020,Lexington City,VA,,1968,1217,-0.0074,0.0236,0.0593,2217
1/31/2020,Boise County,ID,Boise City,1969,1252,-0.0011,0.0023,0.055,4638
1/31/2020,Powell County,MT,,1970,1081,-0.009,-0.0056,0.0075,2476
1/31/2020,Wallowa County,OR,,1971,1493,0.021,0.072,0.095,2318
1/31/2020,Pawnee County,KS,,1972,802,0.0184,0.011,0.0053,2688
1/31/2020,Russell County,KS,,1973,839,-0.0001,-0.0066,0.0066,3645
1/31/2020,King and Queen County,VA,,1974,1275,-0.0227,-0.0368,0.0033,3181
1/31/2020,Thurston County,NE,,1975,941,-0.0017,-0.0143,-0.0165,1279
1/31/2020,Treutlen County,GA,,1976,978,0.0165,0.0313,0.0336,1853
1/31/2020,Burt County,NE,,1977,1017,-0.0095,-0.0016,0.0149,2942
1/31/2020,Cameron Parish,LA,Lake Charles,1978,1193,0.0124,0.0125,-0.009,2413
1/31/2020,Clinch County,GA,,1979,929,0.0029,-0.0266,-0.0368,1662
1/31/2020,Pershing County,NV,,1980,1301,-0.0121,-0.0136,0.0204,1037
1/31/2020,Gentry County,MO,,1981,810,-0.0028,0.0305,0.025,2794
1/31/2020,Sullivan County,MO,,1982,751,-0.0021,0.0385,0.016,1332
1/31/2020,Huerfano County,CO,,1983,1484,0.0125,0.0451,0.1143,4337
1/31/2020,Calhoun County,GA,,1984,949,0.0207,-0.0287,-0.0706,1494
1/31/2020,Greenwood County,KS,,1985,780,-0.0037,-0.0078,0.0227,3523
1/31/2020,Antelope County,NE,,1986,854,-0.0063,-0.0337,-0.0364,2752
1/31/2020,Rio Blanco County,CO,,1987,1749,0.0023,-0.005,0.0498,2879
1/31/2020,Beaver County,UT,,1988,1206,0.0104,0.0128,0.0131,3212
1/31/2020,Clay County,NE,,1989,900,0.0172,-0.0067,-0.0282,2611
1/31/2020,Ellsworth County,KS,,1990,840,-0.0026,-0.016,0.0596,2841
1/31/2020,Blaine County,MT,,1991,1114,0.0053,0.036,0.0994,1198
1/31/2020,Kearney County,NE,Kearney,1992,959,0.0029,0.0346,0.0032,2505
1/31/2020,Moody County,SD,,1993,979,0.0026,-0.003,-0.0097,2403
1/31/2020,Jefferson County,OK,,1994,756,0.0226,0.0308,0.0345,2307
1/31/2020,Osceola County,IA,,1995,790,0.0246,0.0133,0.0838,2268
1/31/2020,Sullivan County,PA,,1996,1107,-0.0142,0.0365,0.0446,3011
1/31/2020,Spink County,SD,,1997,939,-0.0053,0.023,-0.0164,2496
1/31/2020,Wayne County,IA,,1998,855,0.0222,0.0492,0.0288,2885
1/31/2020,Shelby County,MO,,1999,840,0.0063,-0.0008,0.0204,2536
1/31/2020,Mitchell County,KS,,2000,760,0.0054,-0.0134,-0.0345,2778
1/31/2020,Moore County,TN,Tullahoma-Manchester,2001,1093,-0.0139,-0.0242,0.0263,2549
1/31/2020,Taylor County,IA,,2002,818,0.0173,0.0276,-0.0277,2842
1/31/2020,Howard County,NE,Grand Island,2003,989,-0.012,-0.0485,-0.0539,2535
1/31/2020,Greer County,OK,,2004,781,0.0075,0.0309,0.0437,2196
1/31/2020,Cotton County,OK,Lawton,2005,777,-0.0003,-0.0236,0.0284,2032
1/31/2020,Pondera County,MT,,2006,1140,-0.0187,-0.0221,0.0457,1847
1/31/2020,Ohio County,IN,Cincinnati,2007,1035,-0.0034,0.0529,-0.0207,2198
1/31/2020,Miller County,GA,,2008,1055,0.0069,-0.0051,0.052,2058
1/31/2020,Audubon County,IA,,2009,855,0.0017,-0.0009,-0.0271,2911
1/31/2020,Ottawa County,KS,Salina,2010,902,0.0102,0.0082,0.0286,2619
1/31/2020,Teton County,MT,,2011,1132,-0.0132,-0.0175,0.0679,1776
1/31/2020,Stewart County,GA,,2012,909,-0.0145,-0.0176,-0.0065,1375
1/31/2020,Harper County,KS,,2013,715,-0.0169,-0.0028,0.0053,3248
1/31/2020,Gray County,KS,,2014,970,0.0114,0.0168,0.0654,2103
1/31/2020,Coal County,OK,,2015,793,0.0248,0.0103,0.0471,1510
1/31/2020,Morris County,KS,,2016,803,0.0116,-0.0092,-0.0223,3167
1/31/2020,Haskell County,TX,,2017,1070,0.0153,-0.0325,-0.0873,2213
1/31/2020,Fillmore County,NE,,2018,880,0.0055,-0.0155,-0.0333,2509
1/31/2020,Chouteau County,MT,,2019,1193,0.0017,0.0243,0.0872,1775
1/31/2020,Hyde County,NC,,2020,1052,0.0212,0.0453,0.052,2314
1/31/2020,Lander County,NV,,2021,1276,-0.0063,-0.0286,0.0225,1187
1/31/2020,Stevens County,KS,,2022,872,0.0038,0.0065,0.0214,1633
1/31/2020,Wirt County,WV,Parkersburg-Vienna,2023,773,0.0077,0.0072,0.0035,2011
1/31/2020,Cherry County,NE,,2024,822,-0.0097,-0.0059,-0.062,1783
1/31/2020,Beaver County,OK,,2025,848,-0.0048,0.0011,0.0004,1756
1/31/2020,McCook County,SD,Sioux Falls,2026,963,0.0108,0.0315,0.0294,1883
1/31/2020,Broadwater County,MT,,2027,1204,-0.0035,-0.0073,0.0444,2229
1/31/2020,Sheridan County,NE,,2028,841,-0.0011,0.0017,-0.0535,1912
1/31/2020,Lincoln County,CO,,2029,1601,0.0011,0.0222,0.0801,1699
1/31/2020,Gilpin County,CO,Denver-Aurora-Lakewood,2030,1631,-0.0024,-0.0041,-0.0211,3724
1/31/2020,Walworth County,SD,,2031,750,0.0042,0.0053,-0.0842,1912
1/31/2020,Polk County,NE,,2032,889,0.0012,-0.0274,-0.0169,2303
1/31/2020,Scott County,IL,Jacksonville,2033,859,0.0101,0.0353,0.0409,1075
1/31/2020,Lincoln County,NV,,2034,1267,-0.01,-0.0188,0.015,1388
1/31/2020,Johnson County,NE,,2035,954,-0.0112,-0.0163,0.0245,1978
1/31/2020,Cook County,MN,,2036,1349,0.0089,0.0267,0.048,3009
1/31/2020,Ringgold County,IA,,2037,780,0.0032,-0.0142,-0.0594,1936
1/31/2020,Carlisle County,KY,,2038,818,-0.0255,-0.0535,-0.03,1321
1/31/2020,Morrill County,NE,,2039,876,-0.0011,-0.0081,-0.0341,1797
1/31/2020,Schley County,GA,Americus,2040,1066,-0.0034,-0.0185,0.0544,1287
1/31/2020,Republic County,KS,,2041,788,0.0293,0.0279,0.0144,2590
1/31/2020,Scott County,KS,,2042,767,-0.0095,-0.0046,-0.0267,1891
1/31/2020,Holt County,MO,,2043,820,0.0214,0.0519,0.0787,1624
1/31/2020,Hamilton County,NY,,2044,1603,-0.0128,-0.0396,-0.0249,5629
1/31/2020,Dewey County,OK,,2045,812,-0.0083,0.0273,0.0057,1702
1/31/2020,Martin County,TX,Midland,2046,1358,-0.0221,-0.0109,0.0271,1311
1/31/2020,Mineral County,NV,,2047,1258,0.0067,-0.0022,0.013,1517
1/31/2020,Bath County,VA,,2048,1245,0.0064,-0.0079,0.0541,2634
1/31/2020,Kimble County,TX,,2049,1247,0.023,0.0188,-0.0237,1335
1/31/2020,Meade County,KS,,2050,768,-0.0109,0.0047,-0.0044,1714
1/31/2020,Musselshell County,MT,,2051,1064,0.0217,0.0581,0.0542,1757
1/31/2020,Grant County,OK,,2052,831,-0.0087,-0.0114,0.0212,1127
1/31/2020,Nuckolls County,NE,,2053,899,0.0054,0.0146,0.0075,1931
1/31/2020,Stafford County,KS,,2054,792,0.0093,0.0168,0.0147,2142
1/31/2020,Ouray County,CO,,2055,1757,0.0097,-0.0024,0.0395,3430
1/31/2020,Tyrrell County,NC,Kill Devil Hills,2056,1036,0.0034,-0.002,0.0065,1392
1/31/2020,Custer County,ID,,2057,1138,-0.0059,-0.0122,0.1259,3464
1/31/2020,Oneida County,ID,,2058,1091,0.0207,0.0035,0.0173,1735
1/31/2020,Valley County,NE,,2059,876,0.0121,-0.0111,-0.0265,1305
1/31/2020,Phillips County,MT,,2060,960,-0.0053,0.0188,0.0147,1453
1/31/2020,Mineral County,MT,,2061,1153,-0.0044,-0.0409,-0.0035,1668
1/31/2020,Ellis County,OK,,2062,836,0.0044,-0.0033,-0.0021,1772
1/31/2020,Knox County,MO,,2063,788,0.0097,-0.0048,-0.0109,1316
1/31/2020,Adams County,IA,,2064,809,0.0183,0.013,-0.0023,1898
1/31/2020,Storey County,NV,Reno,2065,1541,0.0081,0.0107,0.0447,1525
1/31/2020,Kearny County,KS,Garden City,2066,859,0.0031,0.0158,0.0766,1230
1/31/2020,Smith County,KS,,2067,787,0.0287,0.019,0.0094,2051
1/31/2020,Kimball County,NE,,2068,839,-0.0047,-0.0269,-0.055,1590
1/31/2020,Lewis County,ID,,2069,1162,-0.0104,0.043,0.0998,1512
1/31/2020,Webster County,NE,,2070,904,0.0035,0.0118,0.0242,1633
1/31/2020,Mercer County,MO,,2071,775,-0.014,-0.0519,-0.0416,1820
1/31/2020,Nance County,NE,,2072,873,-0.0035,-0.0223,-0.0634,1462
1/31/2020,Crockett County,TX,,2073,1194,0.0014,-0.0012,-0.0769,1204
1/31/2020,Harper County,OK,,2074,735,-0.0125,0.0121,-0.019,1227
1/31/2020,Chautauqua County,KS,,2075,775,-0.0013,0.023,0.0902,1917
1/31/2020,Sweet Grass County,MT,,2076,1258,0.0076,-0.0005,0.0099,1619
1/31/2020,Hand County,SD,,2077,904,-0.0008,0.0223,-0.0473,1306
1/31/2020,Harlan County,NE,,2078,813,-0.0149,-0.0402,-0.027,1385
1/31/2020,Shackelford County,TX,,2079,1220,0.0038,0.0239,0.066,1111
1/31/2020,Woodson County,KS,,2080,735,0.0003,-0.0035,0.0334,1752
1/31/2020,Rush County,KS,,2081,763,0.0021,-0.0062,0.0379,1675
1/31/2020,Lincoln County,KS,,2082,799,0.0225,0.038,0.05,1838
1/31/2020,Sierra County,CA,,2083,1692,0.003,0.0232,0.105,2045
1/31/2020,Morton County,KS,,2084,796,-0.0098,0.0179,-0.004,1142
1/31/2020,Sherman County,NE,,2085,829,-0.0007,-0.0019,-0.0026,1357
1/31/2020,Brown County,NE,,2086,909,0.0174,0.0087,0.0131,1358
1/31/2020,Ness County,KS,,2087,783,-0.0008,0.0159,0.0309,1468
1/31/2020,Granite County,MT,,2088,1069,-0.0029,0.0448,0.0935,1730
1/31/2020,Edwards County,KS,,2089,759,0.0049,0.0138,0.0328,1502
1/31/2020,Trego County,KS,,2090,780,0.005,0.0043,0.0264,2038
1/31/2020,Perkins County,SD,,2091,856,0.0031,0.0467,-0.0765,1351
1/31/2020,Harmon County,OK,,2092,738,-0.0024,-0.0165,0.0374,1094
1/31/2020,Elk County,KS,,2093,711,-0.0078,0.0137,-0.0279,1659
1/31/2020,Chase County,KS,,2094,802,0.0121,0.0083,0.0564,1431
1/31/2020,Pawnee County,NE,,2095,944,-0.0261,-0.0318,-0.002,1286
1/31/2020,Logan County,KS,,2096,798,0.0139,0.0198,-0.003,1356
1/31/2020,Gove County,KS,,2097,805,0.0133,0.014,0.0177,1304
1/31/2020,Graham County,KS,,2098,795,0.0137,-0.0035,-0.0046,1321
1/31/2020,Sheridan County,KS,,2099,821,0.0154,0.007,-0.0215,1832
1/31/2020,Kiowa County,KS,,2100,795,-0.0101,0.0126,-0.0219,1015
1/31/2020,Greeley County,NE,,2101,860,0.0031,-0.0028,-0.0472,1029
1/31/2020,Highland County,VA,,2102,1281,0.0107,0.0066,0.0499,1521
1/31/2020,Dolores County,CO,,2103,1465,0.0231,0.0312,0.087,1259
1/31/2020,Garden County,NE,,2104,857,0.0118,0.0051,-0.0368,1042
1/31/2020,Gilliam County,OR,,2105,1445,-0.0117,0.0595,0.0801,1230
1/31/2020,Alpine County,CA,,2106,1899,-0.0098,-0.0113,-0.0055,1203
