Zipcode,State,CountyName,State Latitude,State Longitude,ZipLatitude,ZipLongitude
77375,TX,Harris County,31,-100,30.09,-95.61
20852,MD,Montgomery County,39.045753,-76.641273,39.08,-77.15
37421,TN,Hamilton County,35.860119,-86.660156,35.06,-85.25
60637,IL,Cook County,40,-89,41.83,-87.68
92647,CA,Orange County,36.778259,-119.417931,33.72,-118
63021,MO,Saint Louis County,38.573936,-92.60376,38.59,-90.55
37129,TN,Rutherford County,35.860119,-86.660156,35.85,-86.39
87124,NM,Sandoval County,34.307144,-106.018066,35.27,-106.66
30906,GA,Richmond County,33.247875,-83.441162,33.45,-81.99
32792,FL,Orange County,27.994402,-81.760254,28.59,-81.34
20020,DC,District of Columbia,38.9072,77.0369,38.89,-77.03
33511,FL,Hillsborough County,27.994402,-81.760254,27.92,-82.29
15301,PA,Washington County,41.203323,-77.194527,40.17,-80.24
85204,AZ,Maricopa County,34.048927,-111.093735,33.39,-111.78
92154,CA,San Diego County,36.778259,-119.417931,32.56,-117.01
59901,MT,Flathead County,46.96526,-109.533691,48.19,-114.38
77083,TX,Harris County,31,-100,29.76,-95.38
75211,TX,Dallas County,31,-100,32.79,-96.76
30066,GA,Cobb County,33.247875,-83.441162,33.95,-84.54
21224,MD,Baltimore City,39.045753,-76.641273,39.3,-76.61
97045,OR,Clackamas County,44,-120.5,45.32,-122.52
92618,CA,Orange County,36.778259,-119.417931,33.67,-117.73
85345,AZ,Maricopa County,34.048927,-111.093735,33.57,-112.25
78741,TX,Travis County,31,-100,30.26,-97.74
92115,CA,San Diego County,36.778259,-119.417931,32.75,-117.07
83301,ID,Twin Falls County,44.068203,-114.742043,42.41,-114.59
63129,MO,Saint Louis County,38.573936,-92.60376,38.63,-90.24
6516,CT,New Haven County,41.599998,-72.699997,41.27,-72.96
1960,MA,Essex County,42.407211,-71.382439,42.53,-70.97
95355,CA,Stanislaus County,36.778259,-119.417931,37.67,-120.95
89110,NV,Clark County,39.876019,-117.224121,36.17,-115.05
11368,NY,Queens County,43,-75,40.74,-73.85
43015,OH,Delaware County,40.367474,-82.996216,40.29,-83.08
37027,TN,Williamson County,35.860119,-86.660156,35.99,-86.78
85301,AZ,Maricopa County,34.048927,-111.093735,33.53,-112.18
85022,AZ,Maricopa County,34.048927,-111.093735,33.62,-112.05
11203,NY,Kings County,43,-75,40.64,-73.94
55124,MN,Dakota County,46.39241,-94.63623,44.94,-93.1
94587,CA,Alameda County,36.778259,-119.417931,37.59,-122.06
60608,IL,Cook County,40,-89,41.83,-87.68
78664,TX,Williamson County,31,-100,30.51,-97.67
33578,FL,Hillsborough County,27.994402,-81.760254,27.88,-82.33
33458,FL,Palm Beach County,27.994402,-81.760254,26.92,-80.1
74133,OK,Tulsa County,36.084621,-96.921387,36.12,-95.91
95670,CA,Sacramento County,36.778259,-119.417931,38.6,-121.26
11220,NY,Kings County,43,-75,40.64,-73.94
21061,MD,Anne Arundel County,39.045753,-76.641273,39.16,-76.6
19104,PA,Philadelphia County,41.203323,-77.194527,39.95,-75.16
92646,CA,Orange County,36.778259,-119.417931,33.66,-117.97
10031,NY,New York County,43,-75,40.71,-73.99
42701,KY,Hardin County,37.839333,-84.27002,37.7,-85.87
11216,NY,Kings County,43,-75,40.64,-73.94
98632,WA,Cowlitz County,47.751076,-120.740135,46.19,-123.05
28227,NC,Mecklenburg County,35.782169,-80.793457,35.19,-80.83
79924,TX,El Paso County,31,-100,31.84,-106.43
23322,VA,Chesapeake City,37.926868,-78.024902,36.67,-76.3
92620,CA,Orange County,36.778259,-119.417931,33.7,-117.76
38305,TN,Madison County,35.860119,-86.660156,35.63,-88.82
78753,TX,Travis County,31,-100,30.26,-97.74
70072,LA,Jefferson Parish,30.39183,-92.329102,29.88,-90.11
96706,HI,Honolulu County,19.741755,-155.844437,21.31,-158.01
32825,FL,Orange County,27.994402,-81.760254,28.5,-81.37
97401,OR,Lane County,44,-120.5,44.06,-123.08
19067,PA,Bucks County,41.203323,-77.194527,40.2,-74.78
75098,TX,Collin County,31,-100,33.04,-96.51
19134,PA,Philadelphia County,41.203323,-77.194527,39.95,-75.16
60148,IL,DuPage County,40,-89,41.87,-88.01
73013,OK,Oklahoma County,36.084621,-96.921387,35.67,-97.41
30101,GA,Cobb County,33.247875,-83.441162,34.05,-84.67
89074,NV,Clark County,39.876019,-117.224121,36.03,-115.07
30058,GA,Dekalb County,33.247875,-83.441162,33.71,-84.1
32303,FL,Leon County,27.994402,-81.760254,30.45,-84.28
33414,FL,Palm Beach County,27.994402,-81.760254,26.74,-80.12
95014,CA,Santa Clara County,36.778259,-119.417931,37.3,-122.09
98208,WA,Snohomish County,47.751076,-120.740135,47.9,-122.18
53704,WI,Dane County,44.5,-89.5,43.07,-89.38
28655,NC,Burke County,35.782169,-80.793457,35.74,-81.69
92376,CA,San Bernardino County,36.778259,-119.417931,34.1,-117.38
43229,OH,Franklin County,40.367474,-82.996216,39.98,-82.98
95112,CA,Santa Clara County,36.778259,-119.417931,37.34,-121.88
78253,TX,Bexar County,31,-100,29.45,-98.5
14094,NY,Niagara County,43,-75,43.16,-78.69
85008,AZ,Maricopa County,34.048927,-111.093735,33.46,-111.98
28210,NC,Mecklenburg County,35.782169,-80.793457,35.19,-80.83
45013,OH,Butler County,40.367474,-82.996216,39.39,-84.56
45044,OH,Butler County,40.367474,-82.996216,39.5,-84.37
30083,GA,Dekalb County,33.247875,-83.441162,33.8,-84.17
89103,NV,Clark County,39.876019,-117.224121,36.11,-115.21
32771,FL,Seminole County,27.994402,-81.760254,28.78,-81.27
12180,NY,Rensselaer County,43,-75,42.73,-73.67
94080,CA,San Mateo County,36.778259,-119.417931,37.65,-122.42
92648,CA,Orange County,36.778259,-119.417931,33.67,-118
92130,CA,San Diego County,36.778259,-119.417931,32.95,-117.19
80016,CO,Arapahoe County,39.113014,-105.358887,39.69,-104.81
27265,NC,Guilford County,35.782169,-80.793457,35.98,-79.99
92105,CA,San Diego County,36.778259,-119.417931,32.73,-117.08
33433,FL,Palm Beach County,27.994402,-81.760254,26.37,-80.1
84404,UT,Weber County,39.41922,-111.950684,41.24,-112.13
79424,TX,Lubbock County,31,-100,33.57,-101.87
47150,IN,Floyd County,40.273502,-86.126976,38.3,-85.82
41042,KY,Boone County,37.839333,-84.27002,38.99,-84.64
92122,CA,San Diego County,36.778259,-119.417931,32.85,-117.2
77373,TX,Harris County,31,-100,30.06,-95.38
67401,KS,Saline County,38.5,-98,38.81,-97.61
23455,VA,Virginia Beach City,37.926868,-78.024902,36.73,-76.04
20910,MD,Montgomery County,39.045753,-76.641273,39.01,-77.02
29483,SC,Dorchester County,33.836082,-81.163727,33,-80.17
39759,MS,Oktibbeha County,33,-90,33.45,-88.82
8759,NJ,Ocean County,39.833851,-74.871826,39.93,-74.39
85255,AZ,Maricopa County,34.048927,-111.093735,33.66,-111.87
2135,MA,Suffolk County,42.407211,-71.382439,42.35,-71.15
95648,CA,Placer County,36.778259,-119.417931,38.93,-121.25
19148,PA,Philadelphia County,41.203323,-77.194527,39.95,-75.16
22407,VA,Spotsylvania County,37.926868,-78.024902,38.29,-77.48
29588,SC,Horry County,33.836082,-81.163727,33.63,-79.02
33015,FL,Miami-Dade County,27.994402,-81.760254,25.86,-80.29
30047,GA,Gwinnett County,33.247875,-83.441162,33.88,-84.13
11354,NY,Queens County,43,-75,40.77,-73.84
48439,MI,Genesee County,44.182205,-84.506836,42.92,-83.61
92563,CA,Riverside County,36.778259,-119.417931,33.57,-117.14
77070,TX,Harris County,31,-100,29.76,-95.38
27407,NC,Guilford County,35.782169,-80.793457,36.07,-79.82
53711,WI,Dane County,44.5,-89.5,43.07,-89.38
75204,TX,Dallas County,31,-100,32.79,-96.76
7305,NJ,Hudson County,39.833851,-74.871826,40.71,-74.06
7047,NJ,Hudson County,39.833851,-74.871826,40.79,-74.02
90036,CA,Los Angeles County,36.778259,-119.417931,34.06,-118.35
94112,CA,San Francisco County,36.778259,-119.417931,37.72,-122.44
33463,FL,Palm Beach County,27.994402,-81.760254,26.61,-80.05
75068,TX,Denton County,31,-100,33.16,-96.93
76137,TX,Tarrant County,31,-100,32.75,-97.33
89147,NV,Clark County,39.876019,-117.224121,36.11,-115.27
78759,TX,Travis County,31,-100,30.26,-97.74
45140,OH,Clermont County,40.367474,-82.996216,39.26,-84.27
28025,NC,Cabarrus County,35.782169,-80.793457,35.4,-80.59
94087,CA,Santa Clara County,36.778259,-119.417931,37.35,-122.03
27603,NC,Wake County,35.782169,-80.793457,35.82,-78.65
30075,GA,Fulton County,33.247875,-83.441162,34.03,-84.35
2151,MA,Suffolk County,42.407211,-71.382439,42.41,-70.99
97124,OR,Washington County,44,-120.5,45.58,-122.91
10014,NY,New York County,43,-75,40.71,-73.99
95125,CA,Santa Clara County,36.778259,-119.417931,37.29,-121.88
38654,MS,DeSoto County,33,-90,34.95,-89.82
90640,CA,Los Angeles County,36.778259,-119.417931,34,-118.1
75071,TX,Collin County,31,-100,33.2,-96.65
33436,FL,Palm Beach County,27.994402,-81.760254,26.52,-80.08
98109,WA,King County,47.751076,-120.740135,47.63,-122.34
1201,MA,Berkshire County,42.407211,-71.382439,42.45,-73.26
83709,ID,Ada County,44.068203,-114.742043,43.54,-116.29
63301,MO,Saint Charles County,38.573936,-92.60376,38.79,-90.51
8873,NJ,Somerset County,39.833851,-74.871826,40.49,-74.48
20904,MD,Montgomery County,39.045753,-76.641273,39.01,-77.02
6511,CT,New Haven County,41.599998,-72.699997,41.31,-72.92
19702,DE,New Castle County,39,-75.5,39.67,-75.75
76051,TX,Tarrant County,31,-100,32.93,-97.07
98034,WA,King County,47.751076,-120.740135,47.72,-122.2
54601,WI,La Crosse County,44.5,-89.5,43.82,-91.23
34668,FL,Pasco County,27.994402,-81.760254,28.3,-82.7
78640,TX,Hays County,31,-100,29.99,-97.87
92562,CA,Riverside County,36.778259,-119.417931,33.54,-117.33
96815,HI,Honolulu County,19.741755,-155.844437,21.3,-157.85
19131,PA,Philadelphia County,41.203323,-77.194527,39.95,-75.16
6457,CT,Middlesex County,41.599998,-72.699997,41.54,-72.65
2780,MA,Bristol County,42.407211,-71.382439,41.9,-71.09
17601,PA,Lancaster County,41.203323,-77.194527,40.04,-76.3
19711,DE,New Castle County,39,-75.5,39.67,-75.75
47130,IN,Clark County,40.273502,-86.126976,38.3,-85.72
27529,NC,Wake County,35.782169,-80.793457,35.69,-78.62
79928,TX,El Paso County,31,-100,31.65,-106.15
8527,NJ,Ocean County,39.833851,-74.871826,40.1,-74.35
22192,VA,Prince William County,37.926868,-78.024902,38.63,-77.26
33141,FL,Miami-Dade County,27.994402,-81.760254,25.77,-80.2
22201,VA,Arlington County,37.926868,-78.024902,38.87,-77.1
30067,GA,Cobb County,33.247875,-83.441162,33.95,-84.54
30114,GA,Cherokee County,33.247875,-83.441162,34.24,-84.49
59102,MT,Yellowstone County,46.96526,-109.533691,45.76,-108.57
60004,IL,Cook County,40,-89,42.09,-87.98
45040,OH,Warren County,40.367474,-82.996216,39.36,-84.3
48038,MI,Macomb County,44.182205,-84.506836,42.58,-82.91
92117,CA,San Diego County,36.778259,-119.417931,32.81,-117.19
7306,NJ,Hudson County,39.833851,-74.871826,40.71,-74.06
33324,FL,Broward County,27.994402,-81.760254,26.14,-80.13
85201,AZ,Maricopa County,34.048927,-111.093735,33.44,-111.85
78209,TX,Bexar County,31,-100,29.45,-98.5
94086,CA,Santa Clara County,36.778259,-119.417931,37.36,-122.02
32137,FL,Flagler County,27.994402,-81.760254,29.57,-81.21
27106,NC,Forsyth County,35.782169,-80.793457,36.1,-80.24
43302,OH,Marion County,40.367474,-82.996216,40.58,-83.12
80504,CO,Boulder County,39.113014,-105.358887,40.17,-105.11
11746,NY,Suffolk County,43,-75,40.84,-73.4
94806,CA,Contra Costa County,36.778259,-119.417931,37.98,-122.33
33178,FL,Miami-Dade County,27.994402,-81.760254,25.85,-80.41
19144,PA,Philadelphia County,41.203323,-77.194527,39.95,-75.16
48066,MI,Macomb County,44.182205,-84.506836,42.5,-82.93
23112,VA,Chesterfield County,37.926868,-78.024902,37.5,-77.63
92128,CA,San Diego County,36.778259,-119.417931,32.99,-117.07
80219,CO,Denver County,39.113014,-105.358887,39.76,-104.87
33021,FL,Broward County,27.994402,-81.760254,26.02,-80.16
72042,AR,Arkansas County,34.799999,-92.199997,34.28,-91.33
91801,CA,Los Angeles County,36.778259,-119.417931,34.09,-118.13
94591,CA,Solano County,36.778259,-119.417931,38.11,-122.2
34748,FL,Lake County,27.994402,-81.760254,28.8,-81.88
29229,SC,Richland County,33.836082,-81.163727,34,-81.03
19380,PA,Chester County,41.203323,-77.194527,39.95,-75.6
78223,TX,Bexar County,31,-100,29.45,-98.5
91331,CA,Los Angeles County,36.778259,-119.417931,34.25,-118.41
30907,GA,Columbia County,33.247875,-83.441162,33.45,-81.99
45424,OH,Montgomery County,40.367474,-82.996216,39.77,-84.19
7728,NJ,Monmouth County,39.833851,-74.871826,40.25,-74.27
23456,VA,Virginia Beach City,37.926868,-78.024902,36.73,-76.04
85326,AZ,Maricopa County,34.048927,-111.093735,33.38,-112.55
30144,GA,Cobb County,33.247875,-83.441162,34.02,-84.61
28540,NC,Onslow County,35.782169,-80.793457,34.76,-77.4
33023,FL,Broward County,27.994402,-81.760254,26.02,-80.16
32839,FL,Orange County,27.994402,-81.760254,28.5,-81.37
70065,LA,Jefferson Parish,30.39183,-92.329102,29.99,-90.24
97504,OR,Jackson County,44,-120.5,42.33,-122.79
33914,FL,Lee County,27.994402,-81.760254,26.63,-81.99
92805,CA,Orange County,36.778259,-119.417931,33.82,-117.91
78520,TX,Cameron County,31,-100,25.92,-97.48
84015,UT,Davis County,39.41922,-111.950684,41.11,-112.05
90042,CA,Los Angeles County,36.778259,-119.417931,34.11,-118.19
24060,VA,Montgomery County,37.926868,-78.024902,37.23,-80.42
98225,WA,Whatcom County,47.751076,-120.740135,48.73,-122.48
77386,TX,Harris County,31,-100,30.06,-95.38
97206,OR,Multnomah County,44,-120.5,45.48,-122.6
75034,TX,Collin County,31,-100,33.14,-96.81
92020,CA,San Diego County,36.778259,-119.417931,32.79,-116.96
94553,CA,Contra Costa County,36.778259,-119.417931,37.98,-122.15
92201,CA,Riverside County,36.778259,-119.417931,33.71,-116.23
75115,TX,Dallas County,31,-100,32.58,-96.86
33308,FL,Broward County,27.994402,-81.760254,26.14,-80.13
34698,FL,Pinellas County,27.994402,-81.760254,28.02,-82.77
94015,CA,San Mateo County,36.778259,-119.417931,37.67,-122.47
7055,NJ,Passaic County,39.833851,-74.871826,40.85,-74.12
10466,NY,Bronx County,43,-75,40.84,-73.87
92399,CA,San Bernardino County,36.778259,-119.417931,34.04,-117.01
92882,CA,Riverside County,36.778259,-119.417931,33.83,-117.6
7111,NJ,Essex County,39.833851,-74.871826,40.72,-74.23
97702,OR,Deschutes County,44,-120.5,43.98,-121.27
29720,SC,Lancaster County,33.836082,-81.163727,34.72,-80.77
22030,VA,Fairfax County,37.926868,-78.024902,38.85,-77.29
73505,OK,Comanche County,36.084621,-96.921387,34.6,-98.42
58104,ND,Cass County,47.650589,-100.437012,46.87,-96.81
46032,IN,Hamilton County,40.273502,-86.126976,39.96,-86.1
37043,TN,Montgomery County,35.860119,-86.660156,36.56,-87.34
10460,NY,Bronx County,43,-75,40.84,-73.87
78045,TX,Webb County,31,-100,27.53,-99.48
63366,MO,Saint Charles County,38.573936,-92.60376,38.78,-90.7
23225,VA,Richmond City,37.926868,-78.024902,37.55,-77.46
77407,TX,Fort Bend County,31,-100,29.68,-95.7
75093,TX,Collin County,31,-100,33.04,-96.74
30319,GA,Dekalb County,33.247875,-83.441162,33.87,-84.33
78542,TX,Hidalgo County,31,-100,26.35,-98.11
36695,AL,Mobile County,32.31823,-86.902298,30.68,-88.04
39503,MS,Harrison County,33,-90,30.38,-89.06
80538,CO,Larimer County,39.113014,-105.358887,40.41,-105.07
33418,FL,Palm Beach County,27.994402,-81.760254,26.74,-80.12
38016,TN,Shelby County,35.860119,-86.660156,35.15,-89.75
33312,FL,Broward County,27.994402,-81.760254,26.14,-80.13
85351,AZ,Maricopa County,34.048927,-111.093735,33.6,-112.28
10036,NY,New York County,43,-75,40.71,-73.99
29414,SC,Charleston County,33.836082,-81.163727,32.78,-79.99
19382,PA,Chester County,41.203323,-77.194527,39.95,-75.6
33437,FL,Palm Beach County,27.994402,-81.760254,26.52,-80.08
70119,LA,Orleans Parish,30.39183,-92.329102,30.06,-89.93
11374,NY,Queens County,43,-75,40.72,-73.86
85338,AZ,Maricopa County,34.048927,-111.093735,33.37,-112.38
60638,IL,Cook County,40,-89,41.83,-87.68
28546,NC,Onslow County,35.782169,-80.793457,34.76,-77.4
56001,MN,Blue Earth County,46.39241,-94.63623,44.16,-93.99
78228,TX,Bexar County,31,-100,29.45,-98.5
27526,NC,Wake County,35.782169,-80.793457,35.54,-78.83
7003,NJ,Essex County,39.833851,-74.871826,40.81,-74.18
60402,IL,Cook County,40,-89,41.84,-87.79
78665,TX,Williamson County,31,-100,30.54,-97.64
93308,CA,Kern County,36.778259,-119.417931,35.54,-118.91
95008,CA,Santa Clara County,36.778259,-119.417931,37.28,-121.95
21218,MD,Baltimore City,39.045753,-76.641273,39.3,-76.61
88101,NM,Curry County,34.307144,-106.018066,34.41,-103.2
97405,OR,Lane County,44,-120.5,43.92,-123.08
65202,MO,Boone County,38.573936,-92.60376,38.95,-92.32
27606,NC,Wake County,35.782169,-80.793457,35.82,-78.65
44646,OH,Stark County,40.367474,-82.996216,40.78,-81.52
92656,CA,Orange County,36.778259,-119.417931,33.57,-117.72
92056,CA,San Diego County,36.778259,-119.417931,33.2,-117.29
45069,OH,Butler County,40.367474,-82.996216,39.33,-84.4
32068,FL,Clay County,27.994402,-81.760254,30.05,-81.9
23185,VA,James City County,37.926868,-78.024902,37.27,-76.7
6810,CT,Fairfield County,41.599998,-72.699997,41.4,-73.47
20850,MD,Montgomery County,39.045753,-76.641273,39.08,-77.15
78230,TX,Bexar County,31,-100,29.45,-98.5
34997,FL,Martin County,27.994402,-81.760254,27.19,-80.24
92704,CA,Orange County,36.778259,-119.417931,33.71,-117.9
19146,PA,Philadelphia County,41.203323,-77.194527,39.95,-75.16
79109,TX,Potter County,31,-100,35.2,-101.81
28645,NC,Caldwell County,35.782169,-80.793457,35.9,-81.53
99336,WA,Benton County,47.751076,-120.740135,46.21,-119.16
92071,CA,San Diego County,36.778259,-119.417931,32.85,-116.99
36830,AL,Lee County,32.31823,-86.902298,32.59,-85.48
80020,CO,Broomfield County,39.113014,-105.358887,39.94,-105.06
92626,CA,Orange County,36.778259,-119.417931,33.67,-117.9
75007,TX,Denton County,31,-100,32.98,-96.89
53209,WI,Milwaukee County,44.5,-89.5,43.06,-87.96
8021,NJ,Camden County,39.833851,-74.871826,39.8,-74.98
48187,MI,Wayne County,44.182205,-84.506836,42.3,-83.48
27405,NC,Guilford County,35.782169,-80.793457,36.07,-79.82
78504,TX,Hidalgo County,31,-100,26.21,-98.23
34221,FL,Manatee County,27.994402,-81.760254,27.52,-82.57
60639,IL,Cook County,40,-89,41.83,-87.68
63303,MO,Saint Charles County,38.573936,-92.60376,38.79,-90.51
95350,CA,Stanislaus County,36.778259,-119.417931,37.67,-121.01
34952,FL,Saint Lucie County,27.994402,-81.760254,27.27,-80.35
95624,CA,Sacramento County,36.778259,-119.417931,38.44,-121.3
27616,NC,Wake County,35.782169,-80.793457,35.82,-78.65
85205,AZ,Maricopa County,34.048927,-111.093735,33.43,-111.71
85374,AZ,Maricopa County,34.048927,-111.093735,33.64,-112.38
21206,MD,Baltimore City,39.045753,-76.641273,39.3,-76.61
75219,TX,Dallas County,31,-100,32.79,-96.76
55044,MN,Dakota County,46.39241,-94.63623,44.67,-93.24
19145,PA,Philadelphia County,41.203323,-77.194527,39.95,-75.16
96797,HI,Honolulu County,19.741755,-155.844437,21.39,-158.01
10940,NY,Orange County,43,-75,41.44,-74.42
92509,CA,Riverside County,36.778259,-119.417931,33.99,-117.44
29910,SC,Beaufort County,33.836082,-81.163727,32.23,-80.86
10472,NY,Bronx County,43,-75,40.84,-73.87
10473,NY,Bronx County,43,-75,40.84,-73.87
19140,PA,Philadelphia County,41.203323,-77.194527,39.95,-75.16
92024,CA,San Diego County,36.778259,-119.417931,33.05,-117.25
92553,CA,Riverside County,36.778259,-119.417931,33.92,-117.24
4401,ME,Penobscot County,45.367584,-68.972168,44.83,-68.78
35758,AL,Madison County,32.31823,-86.902298,34.7,-86.74
29607,SC,Greenville County,33.836082,-81.163727,34.83,-82.37
33810,FL,Polk County,27.994402,-81.760254,28.04,-81.96
89119,NV,Clark County,39.876019,-117.224121,36.08,-115.14
22003,VA,Fairfax County,37.926868,-78.024902,38.83,-77.21
30606,GA,Clarke County,33.247875,-83.441162,33.95,-83.39
34741,FL,Osceola County,27.994402,-81.760254,28.3,-81.41
78550,TX,Cameron County,31,-100,26.19,-97.68
61265,IL,Rock Island County,40,-89,41.48,-90.48
96720,HI,Hawaii County,19.741755,-155.844437,19.69,-155.08
19320,PA,Chester County,41.203323,-77.194527,39.98,-75.81
89129,NV,Clark County,39.876019,-117.224121,36.23,-115.29
